aggregation_level,algorithm,checkpoint,completed_trips_mean,completed_trips_std,congestion_failure_mean,congestion_failure_std,episode_return_mean,episode_return_std,episodes,final_backlog_mean,final_backlog_std,intensity,max_pedestrian_queue_length_mean,max_pedestrian_queue_length_std,max_pedestrian_waiting_time_mean,max_pedestrian_waiting_time_std,max_queue_length_mean,max_queue_length_std,mean_average_pedestrian_waiting_time_mean,mean_average_pedestrian_waiting_time_std,mean_average_speed_mean,mean_average_speed_std,mean_average_waiting_time_mean,mean_average_waiting_time_std,mean_backlog_mean,mean_backlog_std,mean_depart_delay_mean,mean_depart_delay_std,mean_max_pedestrian_waiting_time_mean,mean_max_pedestrian_waiting_time_std,mean_pedestrian_queue_length_mean,mean_pedestrian_queue_length_std,mean_queue_length_mean,mean_queue_length_std,mean_time_loss_mean,mean_time_loss_std,mean_total_pedestrian_waiting_time_mean,mean_total_pedestrian_waiting_time_std,mean_travel_time_mean,mean_travel_time_std,mean_trip_waiting_time_mean,mean_trip_waiting_time_std,num_decision_steps_mean,num_decision_steps_std,route_seed_mean,route_seed_std,source_file,split,teleports_mean,teleports_std,throughput_mean,throughput_std,train_seed,train_seed_mean,train_seed_source,train_seed_std,variant
per_train_seed,shared_ppo,results/checkpoints/shared_ppo/low/seed_0/final.pt,978.7,27.151611370229944,0.0,0.0,-0.37899999999999945,0.1782386041237973,10,0.0,0.0,low,,,,,22.3,3.1320919526731648,,,8.45509345204859,0.07197363390461692,1.5813506687423395,0.07684735063515348,0.0,0.0,0.40977923964963203,0.010150556556432424,,,,,5.6271468144044325,0.2581776894682617,19.122896731759226,0.5622415987725945,,,49.283334993849664,0.6171490503955873,10.441195673231846,0.41596509623208017,361.0,0.0,104.5,2.8722813232690143,results/eval/shared_ppo/test/low/train_seed_0/aggregate.json,test,0.0,0.0,0.0,0.0,0,0.0,payload,0.0,vehicle
per_train_seed,shared_ppo,results/checkpoints/shared_ppo/low/seed_1/final.pt,978.7,27.151611370229944,0.0,0.0,-0.5899999999999996,0.25907527863538027,10,0.0,0.0,low,,,,,21.8,2.181742422927143,,,8.393812808425606,0.09912947675405648,1.636541012080339,0.08707003198760713,0.0,0.0,0.40977923964963203,0.01015055655643243,,,,,5.783102493074791,0.3259483937906532,19.406349304251684,0.7566071533874288,,,49.52745310754881,0.8831745767684186,10.658283256974403,0.541288597952721,361.0,0.0,104.5,2.8722813232690143,results/eval/shared_ppo/test/low/train_seed_1/aggregate.json,test,0.0,0.0,0.0,0.0,1,1.0,payload,0.0,vehicle
per_train_seed,shared_ppo,results/checkpoints/shared_ppo/low/seed_2/final.pt,978.7,27.151611370229944,0.0,0.0,-0.47299999999999975,0.19204426573058617,10,0.0,0.0,low,,,,,21.6,1.6852299546352716,,,8.24281682288252,0.10684142944156591,1.8017553638468713,0.10759163588208964,0.0,0.0,0.40977923964963203,0.010150556556432433,,,,,6.121329639889197,0.29029572209133814,20.16872756077868,0.638901315131328,,,50.31655091032486,0.6733990200295144,11.307930073421655,0.5212393107790105,361.0,0.0,104.5,2.8722813232690143,results/eval/shared_ppo/test/low/train_seed_2/aggregate.json,test,0.0,0.0,0.0,0.0,2,2.0,payload,0.0,vehicle
per_train_seed,shared_ppo,results/checkpoints/shared_ppo/low/seed_3/final.pt,978.7,27.151611370229944,0.0,0.0,-0.7549999999999999,0.27950849718747345,10,0.0,0.0,low,,,,,21.6,2.4166091947189146,,,7.779730155476713,0.2073337964147213,2.12887301915963,0.16212851029356184,0.0,0.0,0.40977923964963203,0.010150556556432447,,,,,7.355124653739613,0.552780893331121,23.009304646877194,1.3234313417244883,,,53.13846705196893,1.303607800242422,13.625897616398182,1.0880105842398442,361.0,0.0,104.5,2.8722813232690143,results/eval/shared_ppo/test/low/train_seed_3/aggregate.json,test,0.0,0.0,0.0,0.0,3,3.0,payload,0.0,vehicle
per_train_seed,shared_ppo,results/checkpoints/shared_ppo/low/seed_4/final.pt,978.7,27.151611370229944,0.0,0.0,-0.34299999999999964,0.16407620180879384,10,0.0,0.0,low,,,,,21.9,2.5865034312755126,,,8.465409541191452,0.08088210032665247,1.5719931391957274,0.07758611820741196,0.0,0.0,0.40977923964963203,0.010150556556432419,,,,,5.602493074792244,0.23944240057515345,19.092057496326646,0.4287223732834063,,,49.25559153095082,0.4459707488895008,10.401755001943716,0.3336108445316592,361.0,0.0,104.5,2.8722813232690143,results/eval/shared_ppo/test/low/train_seed_4/aggregate.json,test,0.0,0.0,0.0,0.0,4,4.0,payload,0.0,vehicle
per_train_seed,baseline,,1742.7,48.672476822121965,0.0,0.0,,,10,0.0,0.0,medium,,,,,71.9,8.3,,,5.042967292120903,0.38370336721108805,14.401178860459996,1.6093894439000502,0.0,0.0,1.004618927413515,1.358708744738008,,,,,41.385000000000005,5.150985792023662,51.60890454536235,6.793123947405528,,,81.2732988022289,6.66101502652007,42.2137657700188,6.171035239697868,360.0,0.0,104.5,2.8722813232690143,results/eval/baseline/test/medium/aggregate.json,test,0.0,0.0,0.0,0.0,,,baseline,,vehicle
per_train_seed,centralized_ppo,results/checkpoints/centralized_ppo/medium/seed_0/final.pt,1743.3,47.91461155013155,0.0,0.0,-0.42524999999999985,0.13262470546621385,10,0.0,0.0,medium,,,,,36.0,6.752777206453653,,,7.261163594890836,0.22030777248564298,3.500757044520391,0.25523913022911243,0.0,0.0,0.4465627062328833,0.011737871179335684,,,,,15.615555555555556,1.939023475112418,27.554456378231624,2.445401688956171,,,57.64886218025399,2.614423041634241,16.4534437572202,1.6424493397048117,360.0,0.0,104.5,2.8722813232690143,results/eval/centralized_ppo/test/medium/train_seed_0/aggregate.json,test,0.0,0.0,0.0,0.0,0,0.0,payload,0.0,vehicle
per_train_seed,centralized_ppo,results/checkpoints/centralized_ppo/medium/seed_1/final.pt,1743.3,47.91461155013155,0.0,0.0,-0.5365000000000002,0.30219447380784437,10,0.0,0.0,medium,,,,,40.8,7.652450587883596,,,7.00335670383286,0.25713994973489557,3.1949329985407315,0.2628095941122793,0.0,0.0,0.4465627062328833,0.011737871179335672,,,,,17.03055555555556,2.174863767551294,29.785184904273656,2.9633466563385253,,,59.86869114842405,3.1240334112412604,17.945510477209037,1.867996736119169,360.0,0.0,104.5,2.8722813232690143,results/eval/centralized_ppo/test/medium/train_seed_1/aggregate.json,test,0.0,0.0,0.0,0.0,1,1.0,payload,0.0,vehicle
per_train_seed,centralized_ppo,results/checkpoints/centralized_ppo/medium/seed_2/final.pt,1743.3,47.91461155013155,0.0,0.0,-0.5017499999999996,0.151087929696584,10,0.0,0.0,medium,,,,,37.3,6.403905058634146,,,6.999555878192392,0.19320250629377034,3.6677574236285224,0.1966847129188926,0.0,0.0,0.4465627062328833,0.011737871179335672,,,,,17.199444444444445,1.8410128720521561,29.687202705994544,2.375550070323299,,,59.76268122481921,2.54865452609692,18.119464876671643,1.4803846729118506,360.0,0.0,104.5,2.8722813232690143,results/eval/centralized_ppo/test/medium/train_seed_2/aggregate.json,test,0.0,0.0,0.0,0.0,2,2.0,payload,0.0,vehicle
per_train_seed,centralized_ppo,results/checkpoints/centralized_ppo/medium/seed_3/final.pt,1743.3,47.91461155013155,0.0,0.0,-0.48800000000000016,0.19837716602472175,10,0.0,0.0,medium,,,,,39.2,4.707440918375928,,,6.99704080263105,0.1811999478013649,3.511301398076255,0.21531867782311934,0.0,0.0,0.4465627062328833,0.011737871179335682,,,,,17.29611111111111,1.4181648940326608,29.48196477705727,1.9928381723470499,,,59.55784099372909,2.1517477924757187,18.239277684130155,1.1662897435956459,360.0,0.0,104.5,2.8722813232690143,results/eval/centralized_ppo/test/medium/train_seed_3/aggregate.json,test,0.0,0.0,0.0,0.0,3,3.0,payload,0.0,vehicle
per_train_seed,centralized_ppo,results/checkpoints/centralized_ppo/medium/seed_4/final.pt,1743.3,47.91461155013155,0.0,0.0,-0.38100000000000006,0.24445654010478027,10,0.0,0.0,medium,,,,,34.2,7.318469785412795,,,7.2292855295962255,0.27501041562381623,3.1029707969624445,0.44643501811977576,0.0,0.0,0.4465627062328833,0.011737871179335672,,,,,15.701944444444445,2.2571279583511363,27.938082202174247,2.868480238524035,,,58.0389376209122,3.037964730448755,16.54530689095116,1.969023723938921,360.0,0.0,104.5,2.8722813232690143,results/eval/centralized_ppo/test/medium/train_seed_4/aggregate.json,test,0.0,0.0,0.0,0.0,4,4.0,payload,0.0,vehicle
